reporting_week,reporting_month,reporting_quarter,reporting_year,product_group_l1,product_name,product,region,country,channel,channel_type,customer_segment,acquisition_channel,customer_type,volume,revenue
2024-12-30,2024-12-01,2024-Q4,2024,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1574680,456467
2024-12-30,2024-12-01,2024-Q4,2024,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,990294,305024
2024-12-30,2024-12-01,2024-Q4,2024,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,645701,200038
2024-12-30,2024-12-01,2024-Q4,2024,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,247309,71353
2024-12-30,2024-12-01,2024-Q4,2024,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,212774,41981
2024-12-30,2024-12-01,2024-Q4,2024,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,163763,31169
2024-12-30,2024-12-01,2024-Q4,2024,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,95286,18195
2024-12-30,2024-12-01,2024-Q4,2024,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,33791,6881
2024-12-30,2024-12-01,2024-Q4,2024,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,941765,330511
2024-12-30,2024-12-01,2024-Q4,2024,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,656691,223799
2024-12-30,2024-12-01,2024-Q4,2024,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,340863,119071
2024-12-30,2024-12-01,2024-Q4,2024,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,149813,54393
2024-12-30,2024-12-01,2024-Q4,2024,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1149565,329488
2024-12-30,2024-12-01,2024-Q4,2024,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,724716,196854
2024-12-30,2024-12-01,2024-Q4,2024,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,461993,128305
2024-12-30,2024-12-01,2024-Q4,2024,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,183628,51776
2025-01-06,2025-01-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1533293,443455
2025-01-06,2025-01-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1138470,346452
2025-01-06,2025-01-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,676853,208714
2025-01-06,2025-01-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,260530,74295
2025-01-06,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,227932,47213
2025-01-06,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,166648,31930
2025-01-06,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,100374,19221
2025-01-06,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,36704,7083
2025-01-06,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,987786,328707
2025-01-06,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,622608,223254
2025-01-06,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,356958,125122
2025-01-06,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,156904,53301
2025-01-06,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1075363,312563
2025-01-06,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,790244,224853
2025-01-06,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,452684,123266
2025-01-06,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,183739,50167
2025-01-13,2025-01-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1678735,489186
2025-01-13,2025-01-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1006664,312027
2025-01-13,2025-01-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,603729,182841
2025-01-13,2025-01-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,240572,75638
2025-01-13,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,233871,47262
2025-01-13,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,164723,33115
2025-01-13,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,95764,19637
2025-01-13,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,35307,7124
2025-01-13,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1014285,338928
2025-01-13,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,596983,216339
2025-01-13,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,370867,125402
2025-01-13,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,154148,55436
2025-01-13,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1160980,328068
2025-01-13,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,802839,215227
2025-01-13,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,486658,134083
2025-01-13,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,169076,49105
2025-01-20,2025-01-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1756785,507501
2025-01-20,2025-01-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1154031,347702
2025-01-20,2025-01-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,660215,202336
2025-01-20,2025-01-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,236230,68036
2025-01-20,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,239731,46991
2025-01-20,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,145956,28902
2025-01-20,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,97716,19723
2025-01-20,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,36061,7532
2025-01-20,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,979311,343944
2025-01-20,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,688132,241818
2025-01-20,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,393486,134261
2025-01-20,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,148079,52634
2025-01-20,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1128091,306547
2025-01-20,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,740481,210918
2025-01-20,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,458117,123962
2025-01-20,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,187881,54664
2025-01-27,2025-01-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1586025,495697
2025-01-27,2025-01-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1189133,357433
2025-01-27,2025-01-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,639206,189103
2025-01-27,2025-01-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,257953,77040
2025-01-27,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,228731,47674
2025-01-27,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,161020,31005
2025-01-27,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,89565,18600
2025-01-27,2025-01-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,34119,6609
2025-01-27,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1040023,369097
2025-01-27,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,649581,223089
2025-01-27,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,361526,125146
2025-01-27,2025-01-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,146468,53586
2025-01-27,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1112270,306290
2025-01-27,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,770982,209900
2025-01-27,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,463971,134834
2025-01-27,2025-01-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,175960,50724
2025-02-03,2025-02-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1701799,530459
2025-02-03,2025-02-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1241950,355246
2025-02-03,2025-02-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,670188,201745
2025-02-03,2025-02-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,251758,73012
2025-02-03,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,247719,50644
2025-02-03,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,160668,32980
2025-02-03,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,102505,20912
2025-02-03,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,38877,7635
2025-02-03,2025-02-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,998803,360572
2025-02-03,2025-02-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,637142,216522
2025-02-03,2025-02-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,411197,150799
2025-02-03,2025-02-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,169200,61023
2025-02-03,2025-02-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1198995,348417
2025-02-03,2025-02-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,814441,217158
2025-02-03,2025-02-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,470178,130965
2025-02-03,2025-02-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,196734,52912
2025-02-10,2025-02-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1716616,522084
2025-02-10,2025-02-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1206905,376326
2025-02-10,2025-02-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,673793,192392
2025-02-10,2025-02-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,258802,76769
2025-02-10,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,249903,48683
2025-02-10,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,163564,33927
2025-02-10,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,92405,19212
2025-02-10,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,37890,7487
2025-02-10,2025-02-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1052298,379022
2025-02-10,2025-02-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,EMEA,UK,Partner,Partner-Led,Mid-Market,Paid Search,Digital-First,689292,248540
2025-02-10,2025-02-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,APAC,Australia,Self-Serve,Product-Led,Mid-Market,Referral,Digital-First,430115,145817
2025-02-10,2025-02-01,2025-Q1,2025,Growth Products,Analytics Add-on,Annual Contract,LATAM,Mexico,Inbound,Marketing-Led,Mid-Market,Partnership,Digital-First,167146,57788
2025-02-10,2025-02-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,NA,Canada,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1194759,318252
2025-02-10,2025-02-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,883718,257326
2025-02-10,2025-02-01,2025-Q1,2025,Growth Products,Enterprise Suite,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,520678,147474
2025-02-10,2025-02-01,2025-Q1,2025,Growth Products,Enterprise Suite,Volume License,LATAM,Brazil,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,205064,56682
2025-02-17,2025-02-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,NA,US,Direct,Sales-Led,Enterprise,Organic Search,Tech-Native,1859918,531993
2025-02-17,2025-02-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,EMEA,Germany,Partner,Partner-Led,Enterprise,Paid Search,Tech-Native,1090544,324964
2025-02-17,2025-02-01,2025-Q1,2025,Core Products,Core Product,Annual Contract,APAC,Singapore,Self-Serve,Product-Led,Enterprise,Referral,Tech-Native,652643,193383
2025-02-17,2025-02-01,2025-Q1,2025,Core Products,Core Product,Monthly Subscription,LATAM,Mexico,Inbound,Marketing-Led,Enterprise,Partnership,Tech-Native,279668,82235
2025-02-17,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,NA,Canada,Direct,Sales-Led,SMB,Organic Search,Traditional,237543,46533
2025-02-17,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,EMEA,France,Partner,Partner-Led,SMB,Paid Search,Traditional,152342,30604
2025-02-17,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Volume License,APAC,Japan,Self-Serve,Product-Led,SMB,Referral,Traditional,88361,16973
2025-02-17,2025-02-01,2025-Q1,2025,Core Products,Support Add-on,Monthly Subscription,LATAM,Brazil,Inbound,Marketing-Led,SMB,Partnership,Traditional,36636,7280
2025-02-17,2025-02-01,2025-Q1,2025,Growth Products,Analytics Add-on,Usage-Based,NA,US,Direct,Sales-Led,Mid-Market,Organic Search,Digital-First,1128255,398188
